url,title,summary
https://www.nhk.or.jp/rss/news/cat0.xml,クロアチア戦 午前0時キックオフ ポイントは？【QAで詳しく】,サッカーワールドカップカタール大会に臨んでいる日本代表は、日本時間の6日午前0時から決勝トーナメント1回戦で前回大会準優勝のクロアチアと対戦します。史上初のベスト8進出に向けて、勝つためのポイントはどこにあるのか。元日本代表のゴールキーパーで、今回の試合をNHKラジオ第1で解説する小島伸幸さんと、クロアチア出身の元Jリーガー、ミハエル・ミキッチ氏に聞きました。※NHKでは日本時間の5日午後11時50分から決勝トーナメント1回戦、日本対クロアチアの試合をラジオ第1でお伝えします。
https://www.nhk.or.jp/rss/news/cat0.xml,いつもの薬がない…なぜ？いつまで続く？ジェネリック供給不足,薬局の窓口で薬を受け取ろうとしたら「その薬、不足していまして…」「出荷調整中で…」。こうした状況が、もう1年以上も続いています。おととし以降相次いで発覚したジェネリック医薬品メーカーの不正をきっかけに、かつてない規模の医薬品供給不足が続き、5日の業界団体の発表では医薬品全体の3割近くに及んでいるということです。どんな薬が不足し、いつまで続くのか。専門家の取材も交えて詳しくまとめました。
https://www.nhk.or.jp/rss/news/cat0.xml,岸田首相 防衛費 5年間で“総額約43兆円確保”で調整へ,防衛力の抜本的な強化に向けて、岸田総理大臣は5日夜、財務、防衛の両大臣と会談し、来年度から5年間の防衛費について、総額でおよそ43兆円を確保する方向で調整を急ぐことを確認しました。
https://www.nhk.or.jp/rss/news/cat0.xml,渡辺徹さん死去 妻の郁恵さんら会見 「感謝しかありません」,先月亡くなった俳優の渡辺徹さんの妻で、タレントの榊原郁恵さんと長男で俳優の渡辺裕太さんが5日会見し、徹さんへの思いを語りました。
https://www.nhk.or.jp/rss/news/cat0.xml,園児虐待 園が市に提出の調査報告書を独自入手 静岡 裾野,静岡県裾野市の保育園で、保育士だった3人が園児に虐待をしたとして暴行の疑いで逮捕された事件で、NHKは、園が市に提出した調査報告書を独自に入手しました。報告書には写真に不適切なコメントを記して保育士内のグループに配信するなどの行為も記されています。
https://www.nhk.or.jp/rss/news/cat0.xml,ことし1～10月 農林水産物と食品の輸出額1兆円達成 最速ペース,ことし1月から10月までの農林水産物と食品の輸出額は1兆1218億円となり、去年を上回る過去最速のペースで1兆円を達成しました。政府は、3年後に輸出額を2兆円に増やす目標を掲げていて、前倒しで達成できるよう生産者などへの支援を強化する方針です。
https://www.nhk.or.jp/rss/news/cat0.xml,【随時更新】ロシア ウクライナに軍事侵攻（5日の動き）,ロシアによるウクライナに対する軍事侵攻が続いています。ウクライナの各地でロシア軍とウクライナ軍が戦闘を続けていて、大勢の市民が国外へ避難しています。戦闘の状況や関係各国の外交など、ウクライナ情勢をめぐる5日（日本時間）の動きを随時更新でお伝えします。（日本とウクライナは7時間、ロシアのモスクワとは6時間の時差があります）
